,mjumbe_id,amountpaid18_19,pay18_19,outstanding19_20,amountpaid19_20,pay19_20,paydate20_21,amountpaid20_21,pay20_21,data,before_deadline18_19,mjumbe_size,treatment_group,t1,t2,t3,payafter_wave,sms_status_r1,sms_status_r2,sms_status_r3,sms_status_r4,mjcall_status_r1,mjcall_status_r2,received_sms,nu_received_sms
0,2,0.0,0,41030.0,0.0,0,,0.0,0,1,0,3,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
1,2,0.0,0,35000.0,0.0,0,,0.0,0,1,0,3,3,0,0,1,,Not delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",3
2,2,0.0,0,54137.0,0.0,0,,0.0,0,1,0,3,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
3,6,0.0,0,45243.08,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
4,6,0.0,0,,20000.0,1,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
5,6,0.0,0,30520.17,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
6,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
7,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
8,6,0.0,0,24288.56,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
9,6,0.0,0,35812.75,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
10,6,0.0,0,20000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
11,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
12,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
13,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
14,6,10000.0,1,,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
15,6,35715.89,1,10000.0,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
16,6,0.0,0,,10000.0,1,08may2021,10000.0,1,1,0,43,3,0,0,1,Paid after W1-SMS(3may-23may),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
17,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
18,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
19,6,0.0,0,61300.36,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
20,6,0.0,0,80008.87,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
21,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
22,6,0.0,0,30574.51,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
23,6,0.0,0,30520.17,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Not delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",2
24,6,0.0,0,20000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
25,6,0.0,0,30541.85,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
26,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
27,6,0.0,0,24288.56,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
28,6,0.0,0,20000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Not delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
29,6,0.0,0,30477.27,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
30,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
31,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
32,6,0.0,0,76193.14,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
33,6,0.0,0,45243.08,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
34,6,71431.77,1,,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
35,6,0.0,0,35812.75,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
36,6,10000.0,1,,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
37,6,10000.0,1,10000.0,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
38,6,30477.27,1,,0.0,0,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
39,6,10000.0,1,,20000.0,1,,0.0,0,1,1,43,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
40,6,0.0,0,24288.56,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
41,6,10000.0,1,10000.0,0.0,0,17may2021,10000.0,1,1,1,43,3,0,0,1,Paid after W1-SMS(3may-23may),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
42,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
43,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
44,6,0.0,0,10000.0,0.0,0,,0.0,0,1,0,43,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
45,7,10000.0,1,,10000.0,1,28jun2021,10000.0,1,1,1,7,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
46,7,10000.0,1,,0.0,0,,0.0,0,1,1,7,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
47,7,10000.0,1,,10000.0,1,12feb2021,10000.0,1,1,1,7,3,0,0,1,Payment made before first SMS wave,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
48,7,10000.0,1,,0.0,0,,0.0,0,1,1,7,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
49,7,0.0,0,62228.16,0.0,0,,0.0,0,1,0,7,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
50,8,0.0,0,90000.0,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Not Reached,Not Reached,"Yes, any",3
51,8,10000.0,1,,0.0,0,,0.0,0,1,1,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
52,8,10000.0,1,,0.0,0,,0.0,0,1,1,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
53,8,0.0,0,,15306.53,1,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
54,8,0.0,0,20000.0,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
55,8,10000.0,1,,10000.0,1,28may2021,10000.0,1,1,1,15,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
56,8,63700.0,1,,0.0,0,,0.0,0,1,1,15,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Not Reached,Not Reached,"Yes, any",1
57,8,39800.0,1,,10000.0,1,,0.0,0,1,1,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
58,8,0.0,0,31530.8,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Not delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",3
59,8,0.0,0,33662.56,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Not delivered,Delivered,Not delivered,Not Reached,Not Reached,"Yes, any",2
60,8,0.0,0,31317.64,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
61,8,0.0,0,10000.0,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Not Reached,Not Reached,"Yes, any",3
62,8,0.0,0,34941.61,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",3
63,8,0.0,0,34800.0,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
64,8,0.0,0,20000.0,0.0,0,,0.0,0,1,0,15,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
65,13,0.0,0,10000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
66,13,0.0,0,10000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
67,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
68,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
69,13,0.0,0,20000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
70,13,0.0,0,,10000.0,1,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
71,13,0.0,0,20000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
72,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Not delivered,Not delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",1
73,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
74,13,0.0,0,20000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
75,13,0.0,0,20000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
76,13,0.0,0,20000.0,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
77,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
78,13,0.0,0,35715.89,0.0,0,,0.0,0,1,0,17,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
79,13,30477.27,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",2
80,13,20000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
81,13,10000.0,1,,0.0,0,,0.0,0,1,1,17,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
82,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
83,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
84,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
85,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
86,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
87,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
88,14,0.0,0,10000.0,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
89,14,0.0,0,,0.0,0,26may2021,21345.0,1,1,0,8,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
90,17,0.0,0,10000.0,0.0,0,,0.0,0,1,0,3,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Not Reached,Not Reached,"No, not even one",0
91,17,0.0,0,10000.0,0.0,0,,0.0,0,1,0,3,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Not Reached,Not Reached,"No, not even one",0
92,17,0.0,0,,10000.0,1,29jun2021,20723.0,1,1,0,3,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Not Reached,Not Reached,"Yes, any",4
93,20,0.0,0,14746.0,0.0,0,,0.0,0,1,0,1,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Not Reached,Reached,"Yes, any",4
94,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
95,22,0.0,0,10000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
96,22,0.0,0,10000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
97,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
98,22,0.0,0,10000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
99,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Not delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
100,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
101,22,0.0,0,20000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
102,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
103,22,0.0,0,20000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
104,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
105,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
106,22,10000.0,1,,0.0,0,30jun2021,21534.0,1,1,1,40,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
107,22,20000.0,1,,0.0,0,29apr2021,21220.0,1,1,1,40,3,0,0,1,Payment made before first SMS wave,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
108,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
109,22,10000.0,1,,0.0,0,29may2021,10000.0,1,1,1,40,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
110,22,0.0,0,10000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
111,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
112,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
113,22,0.0,0,,40477.27,1,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
114,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
115,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
116,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
117,22,0.0,0,30477.27,0.0,0,23jun2021,54352.0,1,1,0,40,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
118,22,0.0,0,10000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
119,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
120,22,10000.0,1,,0.0,0,28jun2021,21534.0,1,1,1,40,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
121,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
122,22,0.0,0,20000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
123,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
124,22,0.0,0,10000.0,0.0,0,26may2021,32104.0,1,1,0,40,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
125,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
126,22,0.0,0,20000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
127,22,0.0,0,30477.27,0.0,0,15jun2021,10000.0,1,1,0,40,3,0,0,1,Paid after W3-SMS(7jun-20jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
128,22,10000.0,1,,0.0,0,,0.0,0,1,1,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
129,22,0.0,0,20000.0,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
130,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
131,22,0.0,0,30477.27,0.0,0,,0.0,0,1,0,40,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
132,23,0.0,0,10000.0,0.0,0,01jun2021,32302.0,1,1,0,27,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
133,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
134,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
135,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
136,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
137,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
138,23,20000.0,1,,0.0,0,03jun2021,21534.0,1,1,1,27,3,0,0,1,Paid  after W2-SMS(24may-6jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
139,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
140,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
141,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
142,23,20000.0,1,,0.0,0,,0.0,0,1,1,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
143,23,10000.0,1,,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",3
144,23,20000.0,1,,0.0,0,29jun2021,10000.0,1,1,1,27,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
145,23,10000.0,1,,0.0,0,,0.0,0,1,1,27,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
146,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Not delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"No, not even one",0
147,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
148,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
149,23,10000.0,1,,0.0,0,,0.0,0,1,1,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
150,23,0.0,0,10000.0,0.0,0,14jun2021,10000.0,1,1,0,27,3,0,0,1,Paid after W3-SMS(7jun-20jun),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
151,23,0.0,0,20000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Not delivered,Not delivered,Delivered,Delivered,Reached,Reached,"Yes, any",2
152,23,0.0,0,10000.0,0.0,0,29jun2021,10000.0,1,1,0,27,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
153,23,0.0,0,20000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
154,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
155,23,0.0,0,20000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
156,23,10000.0,1,,0.0,0,,0.0,0,1,1,27,3,0,0,1,,Not delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",3
157,23,10000.0,1,,0.0,0,26jun2021,10000.0,1,1,1,27,3,0,0,1,Paid after W4-SMS(>20june),Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
158,23,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
159,28,0.0,0,26220.69,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Not delivered,Not delivered,Not delivered,Reached,Reached,"Yes, any",1
160,28,0.0,0,62460.6,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
161,28,0.0,0,,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
162,28,0.0,0,,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
163,28,0.0,0,100832.31,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Not delivered,Delivered,Delivered,Not delivered,Reached,Reached,"Yes, any",2
164,28,0.0,0,21957.16,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
165,28,0.0,0,,0.0,0,,0.0,0,1,0,8,3,0,0,1,,Delivered,Delivered,Delivered,Delivered,Reached,Reached,"Yes, any",4
